author id,created_at,geo,id,lang,like_count,quote_count,reply_count,retweet_count,source,tweet
853841791988125697,2021-01-30 23:59:59+00:00, ,1355667106314895361,en,0,0,0,3841,Twitter for Android,RT @tedcruz: How the hell does this make sense?? https://t.co/ZdPh60Eijv
1262752289959231489,2021-01-30 23:59:59+00:00, ,1355667106021433347,en,0,0,0,0,Twitter for iPhone,What’s up with all the sheep .. ?  Don’t they know about what’s is that vaccine ... no one needs a vaccine ! 🙏🏻🙏🏻🙏🏻 praying for the sheep . May they become 🦁lions one day.
1062752986366205952,2021-01-30 23:59:59+00:00, ,1355667105711009801,en,0,0,0,1084,Twitter Web App,RT @lakesidephyserg: Let me get this right. TWENTY TWO residents of the same care home die within one month. They've obviously had the vacc…
41698585,2021-01-30 23:59:59+00:00, ,1355667105484517378,en,0,0,0,0,Twitter for iPhone,"@StopTheCriminal Except for operation warp speed that delivered a vaccine for the worst thing to happen in our lifetime. And if there was no plan, why does Biden need 40+ executive orders to undo nothing. Please stop."
525631494,2021-01-30 23:59:59+00:00, ,1355667105467813888,en,0,0,0,14,Twitter Web App,"RT @RBaliira: Hey friends, just want to share my good fortune in receiving my first COVID-19 shot. I know members of my community have vali…"
79533662,2021-01-30 23:59:59+00:00, ,1355667103139946497,en,0,0,0,3841,Twitter for Android,RT @tedcruz: How the hell does this make sense?? https://t.co/ZdPh60Eijv
3271597026,2021-01-30 23:59:58+00:00, ,1355667101554536448,en,0,0,0,16,Twitter Web App,"RT @eolander: ""While there was a discourse on the vaccine as a 'common good', Western countries bought 90 percent of the doses of the two A…"
14298377,2021-01-30 23:59:58+00:00, ,1355667101067968515,en,0,0,0,1448,Twitter Web App,"RT @bagheera79: Six long days of full bullshit in covid ICU and it’s time for a beer. For fuck’s sake folks, you do not want me phoning you…"
1141581364770160640,2021-01-30 23:59:58+00:00, ,1355667100933607424,en,4,0,0,0,Twitter Web App,"@LAPDHQ The antimaskers/antivaxxers are currently violating our safety measures disrupting our vaccine distribution, potentially spreading disease and, assaulting EMS and Security. YOUR RESPONSE IS NEEDED❗
 https://t.co/iVTvJVuePX"
2567584814,2021-01-30 23:59:58+00:00, ,1355667100908531716,en,1,0,0,0,Twitter Web App,Having jabbed many others today was the day when I finally got the jab myself! (Will the vaccine even work if you don't share photographic evidence on social media 😆?) https://t.co/lRVF0qzKt5
744246349915267073,2021-01-30 23:59:58+00:00, ,1355667099985829892,en,0,0,0,302,Twitter Web App,"RT @JasonLeopold: Dodger Stadium’s COVID-19 vaccination site shut down after protesters gather at entrance

The demonstrators included memb…"
62190200,2021-01-30 23:59:58+00:00, ,1355667099184553988,en,0,0,0,1299,Twitter for Android,RT @chadloder: 30 anti-vaccine protestors have shut down the largest vaccination site in the US.
1716403723,2021-01-30 23:59:57+00:00, ,1355667098366865412,en,0,0,0,302,Twitter for Android,"RT @JasonLeopold: Dodger Stadium’s COVID-19 vaccination site shut down after protesters gather at entrance

The demonstrators included memb…"
109113698,2021-01-30 23:59:57+00:00, ,1355667097607565313,en,0,0,0,2150,Twitter for iPhone,"RT @ChrisMegerian: Far-right and anti-vaccine protestors blocked access to Dodger Stadium, where people were lined up to get inoculated  ht…"
40563300,2021-01-30 23:59:57+00:00, ,1355667096953352196,en,0,0,0,0,Twitter for Android,"The monsanto-pfizer vaccine inserts synthetic nucleoside-modified mRNA (modRNA) into human cells. This mRNA then reprograms the cells to prompt immune responses. It is a novel technique, previously abandoned due to the side effects of inserting mRNA into cells."
364589590,2021-01-30 23:59:57+00:00, ,1355667095841857542,en,0,0,0,0,ExactOptionPick,"Moderna asks FDA to authorize 5 additional doses per Covid vaccine vial to speed distribution, source tells CNBC - https://t.co/V8U1gjx4qB"
1277005775513190407,2021-01-30 23:59:57+00:00, ,1355667094885560329,en,0,0,0,4,Twitter for Android,"RT @JohnNewstead9: The Astra Zeneca vaxx is based on using a adenovirus taken from chimpanzee feces. 

So far, no adenoviral vector vaccine…"
1043409108018360320,2021-01-30 23:59:57+00:00, ,1355667094562598916,en,0,0,0,0,Twitter for Android,Nothing to say about EU's vaccine catastrophe. Why? https://t.co/7n1HUUnrmn
874328103702671360,2021-01-30 23:59:56+00:00, ,1355667092998139911,en,0,0,0,1448,Twitter for Android,"RT @bagheera79: Six long days of full bullshit in covid ICU and it’s time for a beer. For fuck’s sake folks, you do not want me phoning you…"
2356533416,2021-01-30 23:59:56+00:00, ,1355667092608061441,en,0,0,0,2157,Twitter Web App,"RT @MaxKennerly: It's 40 detainees at Gitmo. They're not getting the vaccine so they can dine-in at restaurants, they're getting it to ensu…"
17632447,2021-01-30 23:59:56+00:00, ,1355667092280803329,en,1,0,0,0,Twitter for iPhone,"If you don’t want a vaccine, then don’t get one but to stop others from getting one... we gotta fight. That’s the rule. https://t.co/IY726rEOfV"
121649904,2021-01-30 23:59:56+00:00, ,1355667091739697152,en,0,0,2,0,Twitter Web App,"@BreitbartNews Fixed the headline for you, ""With the availability of the Vaccine now in the hands of NYC due to Biden's prioritization of COVID as the administration's #1 priority, restrictions being lifted. Doses now being delivered to New Yorkers at scale"""
288610880,2021-01-30 23:59:56+00:00, ,1355667091723079694,en,0,0,0,0,Twitter Web App,@emzorbit And yet... people from KC and STL are getting the vaccine in Mexico... while there's nothing available in Morgan Co.
2595244026,2021-01-30 23:59:56+00:00, ,1355667090561146881,en,0,0,0,227,Twitter Web App,"RT @MaxCRoser: How to accelerate vaccine availability during a pandemic?

A new working paper by the experts on that question https://t.co/…"
938127679764795394,2021-01-30 23:59:55+00:00, ,1355667089776930817,en,0,0,0,9260,Twitter for iPhone,RT @mustachetoilet: This is a hell of a thing to say and do when the vaccine isn't even readily available to 95% of the population https://…
1039352594198667264,2021-01-30 23:59:55+00:00, ,1355667088908685313,en,1,0,2,0,Twitter for Android,"@ThomboyD My bro-in-law is telling my MIL (excited &amp; hopeful for vax) people are dying from the vaccine &amp; trying to scare her. If I ever see him again, I will shove the hell out of him."
14154146,2021-01-30 23:59:54+00:00, ,1355667084093648903,en,0,0,0,8433,Tweetbot for iΟS,"RT @ashishkjha: For those of you keeping score at home

26 million Americans are known to have had COVID
420K of them died from COVID

29 m…"
135248343,2021-01-30 23:59:54+00:00, ,1355667083967664128,en,0,0,0,466,Twitter Web App,"RT @DrAmirKhanGP: Vaccine Nationalism is incredibly short sighted

If Covid-19 is allowed to run through developing countries it will find…"
36579520,2021-01-30 23:59:54+00:00, ,1355667082998915077,en,0,0,0,1,Twitter Web App,RT @makaveligangsta: @marlyce11 Wouldn't make sense to protect our soldiers by giving the vaccine to them and the prisoners they have to pr…
1277613394867019776,2021-01-30 23:59:54+00:00, ,1355667082113810432,en,0,0,0,268,Twitter for Android,RT @gordonblackburn: Any words of wisdom from Sadiq Khan on the EU’s mishandling of the vaccine situation?
1320402980156379145,2021-01-30 23:59:53+00:00, ,1355667079643459584,en,0,0,0,2150,Twitter for iPhone,"RT @ChrisMegerian: Far-right and anti-vaccine protestors blocked access to Dodger Stadium, where people were lined up to get inoculated  ht…"
763734175539204096,2021-01-30 23:59:53+00:00, ,1355667078813016065,en,5,0,1,1,Twitter for Android,"if you think autism is worse than covid and falsely believe the covid vaccine will give you autism id like to share some words with you

the words are ""fuck you"" written on my knuckles and ill be sharing them with your face :)"
77581957,2021-01-30 23:59:53+00:00, ,1355667077777010691,en,0,0,0,0,Twitter Web App,Casino Mogul Charged After Getting COVID-19 Vaccine Meant For Indigenous Locals https://t.co/cEMPJYPmZD via @Yahoo
453566993,2021-01-30 23:59:52+00:00, ,1355667076598423554,en,0,0,0,0,Twitter for iPhone,@POTUS46Biden Mr President what about the national guard and some Generals to head up the logistics and administration of vaccine.  Please!  They are awesome at setting up camps etc!  Let’s use them! #National Guard control vaccine!
479124929,2021-01-30 23:59:52+00:00, ,1355667076275294209,en,0,0,0,191,Twitter for iPad,RT @nowthisnews: Press Sec. Psaki says the vaccine situation the Biden admin inherited from the Trump admin is ‘much worse than we could ha…
24156797,2021-01-30 23:59:52+00:00, ,1355667076048941056,en,0,0,0,302,TweetDeck,"RT @JasonLeopold: Dodger Stadium’s COVID-19 vaccination site shut down after protesters gather at entrance

The demonstrators included memb…"
275851878,2021-01-30 23:59:52+00:00, ,1355667075721650181,en,0,0,0,10,Twitter for Android,"RT @wil_da_beast630: The average risk of death from COVID-19 for people under ~60 is 1/5,000 - with those with pre-existing conditions INCL…"
480135960,2021-01-30 23:59:52+00:00, ,1355667075453186057,en,2,0,1,0,Twitter Web App,@DrPanMD @latimes @VaccinateCal @ImmunizeCa @CMAdocs @LAMedicalAssn @CAPublicHealth Forget them and get more vaccine for those that want the shots NOW. What an idiot for an MD. There are people over 75 that want shots but cannot get an appointment because of lack of supplies.
2765089559,2021-01-30 23:59:52+00:00, ,1355667073683378182,en,0,0,0,1472,Twitter for iPad,RT @devisridhar: Happy Saturday!☀️At least 5 safe &amp; effective vaccines means this pandemic could end without 2 million more deaths. Vaccine…
1113777041361469440,2021-01-30 23:59:52+00:00, ,1355667073570131975,en,0,0,0,3182,Twitter for iPhone,"RT @charliekirk11: When Joe Biden told us he “had a plan” to distribute the China Virus vaccine, I wonder why he never mentioned that terro…"
3354576913,2021-01-30 23:59:51+00:00, ,1355667072957616128,en,0,0,0,125,Twitter for iPad,"RT @JDawsonTweets: @shannonrwatts “Publix gives $100,000 to DeSantis, gets exclusive COVID vaccination deals in Florida” | https://t.co/2Ef…"
24007559,2021-01-30 23:59:51+00:00, ,1355667072429260802,en,0,0,0,161,Twitter Web App,"RT @kairyssdal: “The demonstrators included members of anti-vaccine and far-right groups.”

Dodger Stadium vaccination site shut down amid…"
126338267,2021-01-30 23:59:51+00:00, ,1355667072315838464,en,0,0,0,665,Twitter for iPhone,RT @DLoesch: “Fury from FDNY vets as Biden administration okays COVID vaccine for 9/11 mastermind Khalid Sheikh Mohammed and 40 other 'Gitm…
1204534249107468290,2021-01-30 23:59:51+00:00, ,1355667071749775366,en,0,0,0,0,Twitter Web App,"@AndrewYang Clearly the rules are too strict. Let everyone who wants vaccine get on line.
Get coolers and go to the people."
1091751974,2021-01-30 23:59:51+00:00, ,1355667070873001984,en,0,0,0,27,Twitter Web App,RT @LesStonehouse: Anyone feeling a bit awkward about lots of poor countries dying in their thousands and not getting the vaccine.. While w…
826166179903385601,2021-01-30 23:59:51+00:00, ,1355667069165953028,en,0,0,0,263,Twitter for Android,RT @DanaScottlo: Dodger Stadium’s COVID-19 vaccination site shut down due to mob of anti vaccine &amp; far right groups gathered at the entranc…
1319406181,2021-01-30 23:59:50+00:00, ,1355667068633268226,en,0,0,0,1173,Twitter for Android,RT @kenklippenstein: The U.K. has had one of the most successful vaccine rollouts in the world because of their government-run healthcare s…
437281039,2021-01-30 23:59:50+00:00, ,1355667068331417605,en,0,0,0,3182,Twitter for iPhone,"RT @charliekirk11: When Joe Biden told us he “had a plan” to distribute the China Virus vaccine, I wonder why he never mentioned that terro…"
156894931,2021-01-30 23:59:50+00:00, ,1355667067396087812,en,0,0,0,8,Twitter for iPhone,RT @jocelynand: @htubbscooley_RN @uche_blackstock this!!! apparently Penn State Nursing got turned down by the state as a vaccine distribut…
347627434,2021-01-30 23:59:50+00:00, ,1355667066859085824,en,0,0,0,3858,Twitter for iPhone,"RT @DonaldJTrumpJr: Terrorists First was his big vaccine plan apparently. 

The new administration has a plan and as we warned you it’s Ame…"
756626345862586368,2021-01-30 23:59:50+00:00, ,1355667066452406272,en,0,0,0,9,Twitter Web App,"RT @TomPaineToday: @MollyJongFast people preventing people from getting a vaccine sounds like an emergency to me, @GavinNewsom"
483640287,2021-01-30 23:59:50+00:00, ,1355667066385100802,en,0,0,0,0,Twitter Web App,"@DonaldJTrumpJr Your trump loyalists don't want the vaccine.
So what's the issue."
115510523,2021-01-30 23:59:50+00:00, ,1355667066292895747,en,0,0,0,4008,Twitter for iPhone,RT @Mikel_Jollett: We’re at the mass vaccination site at Dodger Stadium to get my mom the vaccine. The anti–vax protestors have approached…
1308386651303849984,2021-01-30 23:59:50+00:00, ,1355667065764524035,en,0,0,0,0,WordPress.com,A good COVID-19 vaccine is good enough  https://t.co/BX3iiAIwso
1344500831115235328,2021-01-30 23:59:49+00:00, ,1355667064434917382,en,0,0,0,3,Twitter for iPhone,RT @EmmanuelNaouri: Absolutely @DrEricDing . People should stop looking at the effectiveness %! I really don't care if I get sick. As long…
1047687831525740544,2021-01-30 23:59:49+00:00, ,1355667064296497155,en,0,0,0,278,Twitter for Android,"RT @DrTomFrieden: If dangerous strains emerge and spread anywhere because of uncontrolled spread, the entire world is less safe. Expanding…"
956309804938444800,2021-01-30 23:59:49+00:00, ,1355667064153796609,en,0,0,0,5300,Twitter for iPhone,RT @DonaldJTrumpJr: Apparently 80 million people voted for a terrorist first policy. Absolutely sick this admin  would prioritize those mon…
212229592,2021-01-30 23:59:49+00:00, ,1355667063914770432,en,0,0,0,72,Twitter for iPad,"RT @KwasiKwarteng: Vaccines are safe, effective and save lives

When it’s your turn, please take up the vaccine to keep yourself and your c…"
2326755870,2021-01-30 23:59:49+00:00, ,1355667063658872832,en,0,0,0,9,Twitter Web App,RT @NorskLadyWolf: Biden’s team is dealing with one freaking mess with the vaccine rollout because of Trump’s idiocy. 20 million doses were…
55978523,2021-01-30 23:59:49+00:00, ,1355667061775740928,en,0,0,0,8126,Twitter for Mac,RT @GOPLeader: President Biden told us he would have a plan to defeat the virus on day 1. He just never told us that it would be to give th…
712730163985911808,2021-01-30 23:59:48+00:00,3b77caf94bfc81fe,1355667060576059396,en,0,0,1,0,Twitter for iPhone,@lapublichealth on January 8th I received my first dose of Moderna vaccine at Kedren. Since then I have tried in vain to get a 2nd appointment. Feb 5th will be 28 days and I have not been able to get an appt. How can I get my dose on time?
170095882,2021-01-30 23:59:48+00:00, ,1355667059279941633,en,2,1,0,0,Twitter for iPhone,"@BorisJWorrall @mattwridley @CalumMercer @DanielJHannan EU restricting Vaccine exports to Australia. It’s disgraceful. Thousands upon thousands of Aust’s died defending EU in 2 wars. We need to repay favour by cancelling French submarine building contracts, &amp; more. #canceltheEU #auspol"
1605238910,2021-01-30 23:59:48+00:00, ,1355667058797797381,en,0,0,0,2150,Twitter for iPhone,"RT @ChrisMegerian: Far-right and anti-vaccine protestors blocked access to Dodger Stadium, where people were lined up to get inoculated  ht…"
1871448876,2021-01-30 23:59:48+00:00, ,1355667057841475591,en,0,0,0,1,Twitter for Android,"RT @fox35orlando: With COVID-19 vaccinations ramping up nationwide, the Better Business Bureau is warning of potential identity theft and s…"
49800332,2021-01-30 23:59:48+00:00, ,1355667057149440001,en,0,0,0,74,Twitter for Android,RT @notcapnamerica: Why would Joe Manchin be upset that Kamala Harris was speaking directly to his constituents about the importance of the…
272696017,2021-01-30 23:59:47+00:00, ,1355667056474124292,en,0,0,0,1771,Twitter for iPhone,"RT @BorisJohnson: More than 8 million people across the United Kingdom have now received their first vaccine dose.

Thank you to everyone w…"
15649636,2021-01-30 23:59:47+00:00, ,1355667056029356033,en,0,0,0,302,Twitter for iPhone,"RT @JasonLeopold: Dodger Stadium’s COVID-19 vaccination site shut down after protesters gather at entrance

The demonstrators included memb…"
773231026009169920,2021-01-30 23:59:47+00:00, ,1355667055995977728,en,0,0,0,2091,Twitter for Android,RT @ChuckCallesto: BREAKING REPORT: Rep Stephen Lynch [D-MA] has announced that he TESTED POSITIVE FOR COVID-19 after receiving BOTH DOSES…
16621611,2021-01-30 23:59:47+00:00, ,1355667055769497601,en,0,0,0,520,Twitter for iPhone,"RT @mustachetoilet: The vaccine is so quick and easy, it literally takes seconds and also it's not available"
2949142601,2021-01-30 23:59:47+00:00, ,1355667055551389697,en,0,0,0,2,Twitter for Android,RT @CSchwarzenegger: Frustrating and heartbreaking to see. Please reach out to people in your community who are eligible for a vaccine and…
854796534239510528,2021-01-30 23:59:47+00:00, ,1355667054934671360,en,0,0,0,0,Twitter for Android,"Plan to vaccinate Guantanamo Bay detainees against Covid-19 has been paused 

https://t.co/IwIslRCQjO"
1350810443875549184,2021-01-30 23:59:47+00:00, ,1355667053475205121,en,0,0,0,267,Twitter for Android,"RT @sajidjavid: My mum just had her first shot of the vaccine. Huge, huge thank you to everyone that made it happen. The docs, nurses, scie…"
939928565029769216,2021-01-30 23:59:47+00:00, ,1355667052908965889,en,0,0,0,3182,Twitter for iPhone,"RT @charliekirk11: When Joe Biden told us he “had a plan” to distribute the China Virus vaccine, I wonder why he never mentioned that terro…"
3220565119,2021-01-30 23:59:47+00:00, ,1355667052686671872,en,0,0,0,317,Twitter for Android,RT @JamesSurowiecki: Think about how obnoxious and crazy you have to be to protest *other people* getting a vaccine.
2395214774,2021-01-30 23:59:47+00:00, ,1355667052359540736,en,0,0,0,685,Twitter for iPhone,"RT @cnnbrk: The US has surpassed 26 million Covid-19 cases. From the first case in January 2020, it took the nation 311 days to reach 13 mi…"
484732529,2021-01-30 23:59:46+00:00, ,1355667050769883140,en,2,0,0,0,Twitter Web App,@richsignorelli @Whit_8787 @Publix And insist on an investigation of that DeSantis Publix Florida covid vaccine shady deal.
16621611,2021-01-30 23:59:46+00:00, ,1355667049155092482,en,0,0,0,489,Twitter for iPhone,"RT @mustachetoilet: Please get the vaccine, which isn't available to you"
22719075,2021-01-30 23:59:45+00:00, ,1355667046948737029,en,0,0,0,768,Twitter for iPhone,RT @Mikel_Jollett: FINAL UPDATE: My 69 year old high risk mom Bonnie got the jab! She said she could hardly even feel it. We teared up. We’…
1075491482503544832,2021-01-30 23:59:45+00:00, ,1355667046680338432,en,9,2,1,1,Twitter Web App,"I was thrilled to spend this morning at the Soka vaccine supersite. It’s a great partnership between the @ochealth, @OCFA_PIO &amp; others - very smooth, well organized, terrific volunteers. They are vaccinating ~2,500 people/day. https://t.co/3fh4VRHMxq"
897453091959828480,2021-01-30 23:59:45+00:00, ,1355667045233389568,en,0,0,0,844,Twitter for Android,"RT @DWUhlfelderLaw: Ron DeSantis got $100k from @Publix last month before he made it exclusive private provider of vaccine, got $25k from P…"
524353848,2021-01-30 23:59:45+00:00, ,1355667045065650177,en,0,0,0,31,Twitter for iPhone,RT @Sotherans: ugh just imagine how nice it will be when the vaccine has been deployed and you can be turned away from the store not becaus…
18033503,2021-01-30 23:59:44+00:00, ,1355667043585028097,en,0,0,0,296,Twitter for Android,"RT @CDCDirector: This week, we’ve determined how much #COVID19 vaccine we have in the US and have been able to tell governors and state hea…"
868023113774137344,2021-01-30 23:59:44+00:00, ,1355667042544873473,en,0,0,0,6,Twitter Web App,"RT @Manifest_Utopia: Remember the nurse who passed out on live TV right after getting the covid vaccine?

https://t.co/YSn7ooB4nn"
1349758106738319362,2021-01-30 23:59:44+00:00, ,1355667042414850054,en,0,0,0,377,Twitter Web App,"RT @fema: This week we provided over $1 billion to help states, tribes and territories open vaccine sites to get more people vaccinated for…"
47557694,2021-01-30 23:59:44+00:00, ,1355667041689108483,en,0,0,0,2150,Twitter for Android,"RT @ChrisMegerian: Far-right and anti-vaccine protestors blocked access to Dodger Stadium, where people were lined up to get inoculated  ht…"
926570730623512576,2021-01-30 23:59:44+00:00, ,1355667040586096644,en,0,0,0,334,Twitter for Android,"RT @johncardillo: Yikes @nytimes! 

@jwpetersNYT was filing stories from WY.

If it’s him, how did this healthy young guy get a COVID vacci…"
836857681,2021-01-30 23:59:43+00:00, ,1355667038639894537,en,0,0,0,46,Twitter for iPhone,"RT @GovMLG: Over 500,000 New Mexicans have registered for their COVID-19 vaccine!

As the state receives additional vaccine doses from the…"
774765994451533825,2021-01-30 23:59:43+00:00, ,1355667036970627086,en,0,0,0,637,Twitter Web App,RT @shonalouiseblog: I’m a young disabled person who has multiple conditions and needs major heart surgery but it’s looking likely that my…
16621611,2021-01-30 23:59:43+00:00, ,1355667036689592320,en,0,0,0,9260,Twitter for iPhone,RT @mustachetoilet: This is a hell of a thing to say and do when the vaccine isn't even readily available to 95% of the population https://…
1278839568775561216,2021-01-30 23:59:43+00:00, ,1355667035989004289,en,0,0,0,0,Twitter for iPhone,The demonstrators included members of anti-vaccine and far-right groups. While some carried signs decrying the COVID-19 vaccine and shouting for people not to get the shots https://t.co/Z61J9wHsGN
101117515,2021-01-30 23:59:43+00:00, ,1355667035636822027,en,0,0,0,175,Twitter Web App,RT @FullMeasureNews: Why did it take CDC so long to correct its mistaken claim about Covid vaccine effectiveness? Our investigation tomorro…
1150089273346932737,2021-01-30 23:59:42+00:00, ,1355667035280166912,en,0,0,0,1,Twitter for iPad,RT @badnana355: @DonaldJTrumpJr Jarod sold 20 million doses of vaccine to who? UAE? Indicting minds want to know
1301275785681137671,2021-01-30 23:59:42+00:00, ,1355667034143678469,en,0,0,0,2157,Twitter for Android,"RT @MaxKennerly: It's 40 detainees at Gitmo. They're not getting the vaccine so they can dine-in at restaurants, they're getting it to ensu…"
499631048,2021-01-30 23:59:42+00:00, ,1355667033333977092,en,0,0,0,18,Twitter for Android,"RT @EmergencyBK: .@David_Speers on @abcnews what’s on @InsidersABC this morn

“Main focus FedGov this year....challenge Covid vaccine roll…"
16834659,2021-01-30 23:59:42+00:00, ,1355667032310595585,en,46,1,7,12,TweetDeck,"The European Union’s “sclerotic” struggles with the vaccine rollout is proof Brexit was the right move for the United Kingdom.

https://t.co/ilM1glk1YJ"
2424900741,2021-01-30 23:59:41+00:00, ,1355667030687539201,en,0,0,0,6006,Twitter for iPhone,RT @trahvv: Oh get a vaccine? Just get a vaccine? Why don’t I strap on my vaccine helmet and squeeze down into a vaccine cannon and fire of…
393049394,2021-01-30 23:59:41+00:00, ,1355667030112759810,en,0,0,0,1276,TweetDeck,"RT @biocuriosity: CDC paid Deloitte $44 million to streamline vaccination scheduling, administration, and reporting. The tool they actually…"
245202219,2021-01-30 23:59:41+00:00, ,1355667028934352904,en,0,0,0,1299,Twitter Web App,RT @chadloder: 30 anti-vaccine protestors have shut down the largest vaccination site in the US. https://t.co/7nLqXJCx8e
86146534,2021-01-30 23:59:41+00:00, ,1355667028904960002,en,0,0,0,14,TweetDeck,"RT @scottjohnson: “We don’t want a vaccine! And you can’t make us get one! My rights!!!”

“Cool. Don’t get one then.”

“Awesome! We’re gonn…"
1173882011007643648,2021-01-30 23:59:41+00:00, ,1355667028175069188,en,0,0,0,4,Twitter for iPhone,"RT @DaveONewcastle: #auspol #abcnews #WeekendBreakfast #CoronaVirusAus 

Gov vaccine rollout strategy will see 5.8% of the population vacci…"
40774076,2021-01-30 23:59:40+00:00, ,1355667025163661312,en,0,0,1,0,Twitter for iPhone,I predict vaccine site riots if this keeps up. https://t.co/8uSZVoQoH3
1104290026609954818,2021-01-30 23:59:40+00:00, ,1355667023863435265,en,0,0,0,0,Twitter for iPhone,@Catheri77148739 @zarahsultana Have you had your vaccine yet?
822753624,2021-01-30 23:59:40+00:00, ,1355667023682916356,en,0,0,0,38,Twitter for Android,"RT @Indumakalktchi: An unstoppable India has left China and World scrambling to save its vaccine ambitions

Itha MODI da"
1240097165726420993,2021-01-30 23:59:39+00:00, ,1355667022328324096,en,0,0,0,2539,Twitter for Android,RT @SteveScalise: Outrageous. The Biden Administration is giving vaccines to terrorists at Guantanamo Bay. What do they say to American sen…
22474599,2021-01-30 23:59:39+00:00, ,1355667019685916673,en,1,0,0,0,Twitter for Android,@BarThornwood But...the vaccine?
51867860,2021-01-30 23:59:38+00:00, ,1355667017517424640,en,0,0,0,66,Twitter for Android,RT @OhBrokenBritain: It has taken the World 20 years to discover what Farage knew more than 2 decades ago @Nigel_Farage #brexit #vaccine #eu
517255949,2021-01-30 23:59:38+00:00, ,1355667017068646403,en,0,0,0,1,Twitter for iPhone,"RT @FollowMal: Oh for God's sake. If they don't want a vaccine, then don't stop other people from getting a vaccine. Why oh why do they hav…"
1281596197317246976,2021-01-30 23:59:38+00:00, ,1355667015973941258,en,0,0,0,15,Twitter for Android,"RT @Ankx10: @mtgreenee @realDonaldTrump What was that you said about Sandy Hook?
I'd watch my tongue if I was you. The vaccine for poisonou…"
1270059876509761538,2021-01-30 23:59:37+00:00, ,1355667013486698502,en,0,0,0,2091,Twitter for iPhone,RT @ChuckCallesto: BREAKING REPORT: Rep Stephen Lynch [D-MA] has announced that he TESTED POSITIVE FOR COVID-19 after receiving BOTH DOSES…
1121523895964663810,2021-01-30 23:59:37+00:00, ,1355667012647858187,en,1,0,1,0,Twitter for iPad,@Lcmwriter100 We are doing well locally. We just need more vaccine.
818264773544525824,2021-01-30 23:59:37+00:00, ,1355667012329074689,en,0,0,0,105,Twitter for Android,"RT @4everNeverTrump: Who the fuck decides to spend their weekend blocking access to a vaccine site?

Just fucking psychotic."
239140810,2021-01-30 23:59:37+00:00, ,1355667011855024129,en,1,0,1,0,Twitter Web App,@Amy_Siskind I was fine until vaccine came out. I've spent weeks trying to get vaccine for husband who has health issues and over 65. He was in hospital one day and they were giving them. I had paper from county asked for appt bt they said no. I'm constantly searching.  I cry everyday now.
892584335760646145,2021-01-30 23:59:37+00:00, ,1355667010756227074,en,0,0,0,520,Twitter for Android,"RT @museummammy: The media is doing a lot to tell to get this vaccine, but very little to tell us how to access it."
761758829717561344,2021-01-30 23:59:37+00:00, ,1355667010416386051,en,0,0,0,211,Twitter for iPhone,RT @Atrios: Oh no is Lauren Boebert getting the vaccine first
20132485,2021-01-30 23:59:37+00:00, ,1355667010395512832,en,0,0,0,127,Twitter Web App,RT @AlexBerenson: 1/ Another oddity in the vaccine adverse events reports: one Moderna trial death was a suicide in the vaccine arm. It was…
46029553,2021-01-30 23:59:36+00:00, ,1355667010286284801,en,1,0,1,1,Twitter for iPhone,"Missing my pri @bigO816 

Get yo vaccine shot so we can hangout"
828076106,2021-01-30 23:59:36+00:00, ,1355667010156425219,en,0,0,0,1299,Twitter for iPhone,RT @chadloder: 30 anti-vaccine protestors have shut down the largest vaccination site in the US.
756626345862586368,2021-01-30 23:59:36+00:00, ,1355667009011392514,en,0,0,0,22,Twitter Web App,"RT @EnchantedMeat: @MollyJongFast There is freedom of speech, and then there is this. Not sure what to call it really, but if yelling fire…"
1269455635881607171,2021-01-30 23:59:36+00:00, ,1355667008847802377,en,0,0,0,85,Twitter for iPhone,RT @JReinerMD: Always a pleasure to speak with @AnaCabrera. The Johnson &amp; Johnson vaccine is a new an important weapon against this virus.…
930906800,2021-01-30 23:59:36+00:00, ,1355667008768122884,en,0,0,0,2157,Twitter Web App,"RT @MaxKennerly: It's 40 detainees at Gitmo. They're not getting the vaccine so they can dine-in at restaurants, they're getting it to ensu…"
1259159463841300481,2021-01-30 23:59:36+00:00, ,1355667008642289669,en,0,0,0,0,Twitter Web App,#Vaccine Awareness - Join the Conversation https://t.co/n3KrX3nG4Y #Bermuda
830321912886669313,2021-01-30 23:59:35+00:00, ,1355667004800204804,en,0,0,0,8,Twitter for iPhone,"RT @leftcoastbabe: @MollyJongFast Wonder how many of  the anti-vaxxers wore masks. But yes, vaccine protests and some home-schoolers are th…"
1179178060685307905,2021-01-30 23:59:35+00:00, ,1355667004603199494,en,0,0,0,22,Twitter for iPhone,"RT @EnchantedMeat: @MollyJongFast There is freedom of speech, and then there is this. Not sure what to call it really, but if yelling fire…"
4519107923,2021-01-30 23:59:35+00:00, ,1355667003453755392,en,216,0,1,2,Twitter for iPad,"@MollyJongFast Okay if someone doesn’t want the vaccine fine, that’s on them but to prevent others from getting it is all kinds of wrong. 😡"
302871501,2021-01-30 23:59:35+00:00, ,1355667002963144704,en,0,0,0,1771,Twitter for Android,"RT @BorisJohnson: More than 8 million people across the United Kingdom have now received their first vaccine dose.

Thank you to everyone w…"
73393387,2021-01-30 23:59:34+00:00, ,1355667001918713856,en,0,0,0,2,TweetDeck,"RT @PacificResearch: #ICYMI: In the NorCal Record, @sallypipes argues that the private sector could play a bigger role in #covid19 #vaccine…"
